Explanation;Target
Ek hizmetleriniz harbiden çok işime yarıyor, sağolun.;1
Vodafone sayesinde bağlantım hiç kopmuyor, hep online’ım.;1
Vodafone müşteri hizmetleri sağolsun, aradığımda hemen çözüm buluyorlar.;1
Vodafone’un kampanyaları sayesinde her zaman avantajlıyım, sağolun.;1
Uygulama sayesinde faturayı bile dert etmiyorum artık, işim tıkırında.;1
Vodafone’un hizmet kalitesi süper, hiç pişman olmadım.;1
Bedava internet olmasa ne yapardım bilmiyorum, çok işime yaradı.;1
Vodafone sayesinde internetim hep hızlı, keyfim yerinde.;1
Bir eğlencemiz dizi izlemekti Vodafone sağolsun 1 saatlik bölümü 1.30 saatte izledim;0
hiç bu kadar aşağılandığımı hissetmemiştim @VodafoneDestek;0
@Vodafone şu internetin, etiketleme işlemi için 2 haftadır sabah akşam arıyorum sıfır hizmet, bi de her gün arayıp yapılmıştır deyip yapılmadıysa tekrar arayın diyorlar resmen dalga geçiyorlar rezillik.;0
Vodafone  gerçekten 48 saattir aranmayı bekliyorum;0
İnterneti geçtim normal telefon görüşmelerinde de sorun yaşıyoruz.;0
Bu fatura nedir internet cafeye bu kadar gelmiyor;0
Bazlar doldu heralde bizde giremiyoz ama her ay fatura oduyoruz o sekmiyor;0
Vodafone sağlam bir müşteri kaybettin...;0
Vodafone terörü  ;0
"@VodafoneTR @TurkTelekom @Vodafone  bu halkın sizden çektiği ne.
Lanet olsun insan birinden kaçıyor diğerine yakalanıyor.";0
@Vodafone @VodafoneHizmet Allah senin bin türlü belanı versin. Her yerde çekiyorum diye dünyanın faturasını ödetiyorsun ama ben evde İnternete bağlanabilmek için oda oda dolaşıyorum. Telefonu kırıcam artık sinirden. Senden çektiğimi kimseden çekmedim.;0
redbox müşteri temsilcisine 4. arayışım15 dakika boyunca hatta beklettiler yine cevap veren olmadı. Bıktım ve kapattım. #ALLAHBELANIZIVERSIN cani gönülden söylüyorum yine #ALLAHBELANIZIVERSIN ;0
Sorunun benden kaynaklanmadığını anlamanız aylar alsa da, eninde sonunda ücretsiz değişimle çözebildiğimize sevindim sayın @Vodafone , anket yollayın 100 yıldızlı pekiyi vericem;2
Vodafone sen de kafayı yedin;0
Vodafone bu zor dönemde fatura konusunda göstermiş olduğunuz iyi niyet ve dayanışmaya teşekkür ederiz;1
Aranızda redbox Vodafone kurumunda çalışan bir arkadaş yokmu ya bana yardımcı olun lütfen;2
İnşallah Covid-19 olursun @Vodafone;0
en son alın internetinizi başınıza çalın diyeceğim @Vodafone;0
Sms i alın ananızın amına sokun orospu çocukları @Vodafone  ;0
"Merhaba 

Yaklaşık 6 gündür redbox kurulum için ekiplerinizi bekliyorum. Süreçleriniz ağır işliyor olabilir ama arayıp bunun için bilgi verebilirsiniz. En azından şu tarihte gelicez diye. Dönüşünüzü rica ederim.";2
Vodafone ile ilgili her şey çöktü şu an;0
An itibariyle Vodafone çökmüştür;0
Vodafone o kadar para ödüyoruz sağladığın İnternete bak rezilsiniz @Vodafone;0
Kanka Vodafone yarrak gibi;0
Ttnet ve Turkcell berbat ama Vodafone iyi şu anda.;1
Knk Vodafone orospu evladı tam ya;0
Vodafone battın mı bu nasıl yavaş internet kardeşim;0
Vodafone kullanan varmı internette sıkıntı varmı;2
@Vodafone az buz bişiler ateşleyin o kadar reklamınızı yapıyorum...;2
Vodafone türkiyenin en iyi operatörürüdür...;1
Canını yediğim ben sensiz ölmüşüm Vodafone;1
Hattınızını Vodafone'e mi taşıyacaksınız?;2
Ozaman yak dayi sigarani Vodafone yada türknete gec;2
Teşekkürler Vodafone, sorun siz değilsiniz;1
Dakikam ve internetim bitmişti. Ve o mutlu eden mesaj... @Vodafone;2
İmkanın varsa Fiber varsa Vodafone e geç derim.   ;2
Türk Telekom'dan iyidir;1
1 ay kaldı kontratın bitmesine sonra Vodafone;1
İnternetim bitti bana internet hediye et Vodafone @Vodafone kaç yıllık hukukumuz var birkaç gb'ı esirgemeyiver hadi bekliyorum;2
Vodafone çok hareketli abi;1
En iyisi redbox... Vodafone hizmeti, nereye gidersen interneti taşıyabiliyorsun, fişe takıyorsun çalışıyor. Yazlıktaysan yazlıkta, evdeysen evde... tek abonelikle hem yazlığı hem evi çözmüş oluyorsun;1
@Vodafone keşkem abonelerinize şöyle çok değil 3-5-27 GB hediye verseniz de keyfimiz yerine gelse...;2
Vodafone SÜPER LİG ULAN;1
Bizim Vodafone ‘ de maşallahı var;1
En hızlısi var Vodafone llllllll;1
Vodafone’e geçtim şükürler olsun;1
Geçmişken Vodafone'e geç bari;1
"Sabah beri kaç defa meşgule aldım inatla arıyor..
Vodafone benden hoşlanıyor galiba";2
@Vodafone zaten güzel kazanıyorsun reis, gözümüz yok ama yap bir babalık yani. Üzme şu adamı, ülke sizi bekliyor bak.;2
Bundan sonra Vodafone le bağlanalım bakalım;1
22 Yildir @Vodafone sizin musteriniz, abonenizim. Bu cağriya olumlu cevap vereceğinizi biliyorum. Bunu yapabilirsiniz!;2
Teşekkürler canım Vodafone ?? seni seviyorum ??;1
Vodafone canlı yardım size daha iyi hizmet verebilmek için geliştirilmektedir. Hattınız ile ilgili her konuda size biz yardımcı olabiliriz.;1
 Şu an en iyisi Vodafone;1
Vodafone redbox iyidir, iyi.;1
Wi-Fi’ye bağlı olduğumu sanıp Vodafone’in karantina boyunca kullanmam için verdiği 5gb internetle dizi izlemem ve bunu mesaj gelene kadar fark etmemem... neyse güzel bir akşamdı iyi geceler...;2
Her gün sevgilimi arar gibi Vodafonei arıyorum.. @Vodafone tşk;0
Kral kimse onlardan bir yardım beklemiyor @VodafoneTR bir bayisi ücretini aldığı internet paketini yüklemiyor şikayet ediyoruz umurlarında değil;0
@Vodafone bizden her ay telsiz kullanım ücreti topluyorsun?;0
15 gb 60 lira şakamı Vodafone? O paraya 20 lira daha  katıp eve  sınırsız 16 megabit internet başlatıyoruz lan biz;0
Bağış yaparız ama Cengiz inşaata milleti dinleyen Vodafone e gider diye korkuyoruz. #ZIRNIKYOK;0
Bu şirketlere gore bundan sonra @Vodafone ve @Akbank 1 kuruş ödeme yok 3ün 1 ni ödemişsiniz vergi borcunuz silinmiş benim borçları da silin ve sizin adınıza devlete iletiyoruz yalanı kime inandiriyorsunuz yalanın belgesi  https://twitter.com/Who98408150/status/1244726369759531008 … pic.twitter.com/oPdfghv6C2;0
Tamamlamayın, 1 haftadır abonesi olmadığım halde ön kayıt iptalini absürt sebeplerle askıya aldınız, internet bağlatmayacağım.  Sayenizde her gün işe gitmek ödevleri mi de bir şekilde halletmek zorundayım, 5 ay sonra iptal edin ya da 1 sene #Vodafone ama rahat uyumayın.;0
"Şaka gibisin @Vodafone
20. dakika hala cevap vermedi müşteri hizmetlerin. 23.dakika da kapattım telefonu senden hat aldığım güne lanet olsun. 
#KalbindekiKuş pic.twitter.com/5fm5p1SBVY";0
açıklama yaptığınız nokta işin sonucu. benim onayım olmadan finansal işlem yapılan mobil ödemeyi nasıl aktif edersiniz ve bu özellik 9 yaşında çocuğun bile işlem  yapacağı kadar nasıl basit olur? sorumluluktan kaçmak yaptığınız #EvdekalEvdekal @Vodafone @VodafoneHizmet;0
İnterneti hızlı diye #Vodafone e geçtim kodumunun hattı oyunda takılıp duruyo lanet olsun;0
#EvdeHayatVar ama maalesef cepte para yok sevgili Vodafone... Yani maalesef ilk kez bu ay faturaları ödeyemiyorum... Tabi siz de hattı hemen keseceksiniz... Umurumda mı... Şu saatten sonra değil...;0
Üzerine ac kapa bedeli de alıp kriz döneminde direkt olarak insanların cebinde olmayan paraya göz dikmek ne kadar doğru.  Sizden beklenen hatları bu dönemde açık tutmak olmalıdır.  Ben ilk fırsatta ailenin hatlarını sizin dışınızda bir operatöre taşıyacağım @Vodafone #vaka10827;0
İnternetin neyi var ?? @Vodafone  evdeyiz ama internetimiz niye bu kadar sıkıntılı ?;0
Biz kardeşimle #eba ya giremiyoruz.  @Vodafone güya 3 gb verdi ama kullanamıyoruz 🙎‍♀️ bu uzaktan eğitim bana baya uzak yaaa;0
Allah bildiği gibi yapsın sizi @Vodafone @SuperYardim @UABakanligi bizim suçumuz ne şu operatörlere mahkum ediyorsunuz bizi ?? Evde hayat filan yok. İnternet açamıyoruz !!! pic.twitter.com/9HnobZm9GP;0
"SAYIN YETKİLİ KARDEŞİM HATTIMDAN size YAPMIŞ OLDUĞUM BAŞVURULARI BİR İNCELER VE SES KAYITLARINI DİNLERSENİZ Kİ DAHA İŞİNİZİ LAYIKIYLA BİLE YAPMIYORSUNUZ BANA BU MESAJI GÖNDERMEYE BİRAZ OLSUN ITANIRSINIZ..
Tabi utanacak yüzünüz varsa..
Veya beni bir zahmet arar mısınız??@Vodafone";0
keske Vodafone bi insan olsaydi da dinlene dinlene dovseydim;0
"Vodafone faturali dunyasina hosgeldiniz. Ilk fatura kesim tarihiniz 25.04.2020 dur. Faturalarinizi otomatik odeme talimati ve e fatura ile kolayca takip edebilirsiniz.vs vs deyip hertesi gün fatura kesmek nedir ? Fatiraliya geçmek Pişmanlık 

@VodafoneHizmet";0
"HAZIR YARDIM KAMPANYASI BAŞLATILMIŞKEN , ASLI GÖREVİNİZ OLAN HİZMET SUNMAYI YAPMIYORSUNUZ BARİ BULUNDUĞUMUZ LOKASYONDA ÇEKMEYEN ŞEBEKENİZ için siz de BİZE YARDIM EDER MİSİNİZ?
SAYIN HIRSI ARSIZ YÜZSÜZ @Vodafone @VodafoneHizmet";0
@Vodafone bu eba tv yüzünden internetinizde bir sorunmu var ağır ve yavaş çalışmaya başladı :);0
PAYYUZLUM yazıp 3000 e gönderdim gelmedi daha melodim üçkağıtçı Vodafone;0
"#vaka10827 #DevletimizYanimizda 
Eyy operatör şirketleri; 
Bizden aldıklarınızla Ay’a istasyon dikersiniz!! Milletimizin lehine bir adımınız oldu mu? Deprem, sel, fırtına ve korona, ne zaman işinizi düzgün yapacaksınız!! 
@VodafoneTR @Vodafone @TurkTelekom";0
Check out my Speedtest results! 0.7 Mbps down and 2.0 Mbps up. How do your speeds compare?  @Vodafone yapacağınız işin a.....na k....m;0
#VodafoneBoykot #Vodafone aldiginiz para zikkim olsun;0
Şebeke daha da kötüye gitti haberin olsun @Vodafone'cim  pic.twitter.com/DOCsWbsTUl;0
@Vodafone @VodafoneHizmet 7 aydır mahallemizde internetten geçtik telefonlarımız çekmiyor kaç defa aradık kayıt oluşturduk tarafımıza dönüş dahi yapılmadı. Yatırım zamanı bekleniyor diye saçma sapan bir sebep söyleniyor komedi gibi. @iletisim;0
@Vodafone hattım kapalı kapalı siİn hizmetiniz bu kadar olur;0
@Vodafone hep tırı vırısın  hattım kapalı bir haftadır ayıp size kan emiciler;0
Vodafone müsteri hizmetlerini ariyorum yapay zekayla konusyoruz muhabbet koyu. Ne desem anliyo yapaz zeka ama operatore baglanabilir miyim sorusunu anlamiyor. Kurban oldugum Allahim hikmetindan sual olunmaz.;0
Seninle böyle anlaşmamıştık @Vodafone @VodafoneHizmet pic.twitter.com/yIRwjrFC9x;0
@Vodafone müşteri hizmetlerini arıyorsun cevap vermiyor internetten yazıyorsun cevap vermiyor Ne olacak böyle;0
#Vodafone evde kal diyorsun evde telefon çekmiyor tam 50 gün oldu bu rezaleti yaşıyalı vermediğiniz hizmetin ücretini alalı uzay çağında hala çözemediniz problemi yazıklar olsun @Vodafone @VodafoneHizmet @UABakanligi @cimeronline  şikayet etmeksen dilimiz kurudu site sakinleri;0
@Vodafone kapisinin önünden geçme.;0
Allah belani versin Vodafone. Hirsizsiniz.;0
"Vodafone de paket asiminda bir gb internetin 12 tl olmasi.  Bu ek paket devreye girmesin istiyosaniz ayda 12 tl odeyerek ""interneti akilli durdurma"" kullanabilmeniz. Bu ucretin habersiz olmasi. Iptal bedelinin 30 tl olmasi 1 saat mus hizm. Baglanamamaniz. Snr Yuzunuze kapatmalari";0
aman ha !! Kredi kartı ile yaptığım ödemelere dair e- Fatura vermemek için 40 takla atan ahlak yoksunu bir Vodafone ...;0
"https://twitter.com/ebrulinkaaa/status/1244706282432598016?s=21 … 
Bu hızla bu aplikasyonun inmesi sabahı bulabilir. İnene kadar aynı dertten muzdarip birinin internet hızı ile durumu analiz edebilirsiniz. Sevgili Vodafone.  https://twitter.com/ebrulinkaaa/status/1244706282432598016 …";0
@Vodafone gerçekten her saniye bağlı miyiz? BU KADAR KÖTÜ OLMAK ZORUNDA MISINIZ? 15 dakikadir bağlanmaya calisiyorum.  @VodafoneTR @TurkTelekom;0
Muhteşem çekim gücü mü??? Şehir merkezinde bile problem yaşatıyorsun bu kadar yorma be @Vodafone 🤨🤨🤨;0
Okadar abone alıyorsun paraları diğerlerine göre misli şekilde alıyorsun ilk ay her şey mükemmel ikinci aydan sonra 10mbps netten aldığım verim 0.7mbps madem beceremiyorsun neden taşıyamayacağın taşın altına giriyorsun. Mh bağlanamak ise cabasıteşekkürler @Vodafone @Murat__Erkan;0
Onayım olmadan aktif ettikleri mobil ödeme özelliğiyle yine onayım olmadan gerçekleştiren mobilödeme konusunda hakkımı arayacağım.Ülkenin içinden geçtiği bu zor dönemde psikolojimizi daha da yıpratmaya hakkınız yok! @HMBakanligi @ticaret @Vodafone @VodafoneHizmet #bizbizeyeteriz;0
Evde kal diyorsunuz ama internetiniz cekmiyor. Sizde bu virüsten etkilendiniz ama acaba kasten yapılan birşey mi yoksa işçi eksikliğinden dolayı altyapilarda sorun mu var ilk defa Vodafone çekmiyor diyoruz;0
Çekmiyor. Allah için şuna bi çözüm bulun çekmiyor 😭😭 @Vodafone @VodafoneHizmet;0
Ya bu Vodafone reklamda dağda bayırda mağarada falan çekiyo ama Realde dedemlerin evinde çekmiyo bir koltuktan diğerine geçmiyorum resmen mahsur kaldım tekli köşedeki koltukta. Help. S.O.S. yardım. 911;0
Vodafone mobil ödeme sistemi ve bu sistem sayesinde mağdur ettikleri müşteriye gösterdikleri davranış hakkında şikayetim. #bizbizeyeteriz @HMBakanligi @ticaret @Vodafone @VodafoneHizmet pic.twitter.com/fjFnXbbT12;0
"@VodafoneHizmet 

Sevgili Vodafone 24 ₺ data aşım ücreti tebrik ediyorum sizleri 👏👏👏
İki hattımında taahhütnamesini bitmesini dört gözle bekliyorum.
Sizlere geleceğim @VodafoneDestek @TurkTelekom sabırsızlanıyorum. pic.twitter.com/FNXqby4A9g";0
Cevap alamadım ? @Vodafone @VodafoneHizmet  şirket olarak başka bir hastalık mı geçiriyorsunuz ? Şaka gibisiniz ya.;0
@VodafoneHizmet internet hızınız berbat çekmiyo Vodafone çekmiyooo;0
#Vodafonepişmanlıktır internet çekmediği gibi bir saattir müşteri hizmetlerine bağlanamıyoruz. Bir de dalga geçer gibi Vodafone’le bağlan hayata demişler. Daha müşteri hizmetlerine bağlayamıyorlar. @Vodafone @VodafoneHizmet;0
Vodafone neden hala para peşinde bu zor günlerde indirim yapacagi yerde hala müşterilerine paket yaptirma derdinde ayıp ayip #Vodafone #VodafoneBoykot;0
"İnsanlar karnını nasıl doyuracağını düşünürken siz faturanızı ödeyin yoksa hattınızı kapatırız diyorsunuz. Sahi birlik beraberlik bu muydu? 

@TurkTelekom @VodafoneTR @Turkcell";0
@VodafoneHizmet  https://www.speedtest.net/result/9210198823 … Evde modeme 4 cihaz bağlı hiç bir şekilde indirim ya da yükleme yapılmadığı halde bu kadar kötü sonuçlar alıyorum teşekkürler Vodafone. İnternet hızım 10'a 10.;0
Akp yandaş  kurumu Vodafone'in 450 milyon(eski parayla trilyon) vergi borcunu silmiş diğerlerine bakmaya gerek yok zaten. Sen eczaneye gitsen 3 kuruş borcun varsa sana ilaç vermezler. Bundan rahatsız olmayan şerefsiz, namussuz, ahlaksızdır.  https://twitter.com/avrasyaanket/status/1244700697452568576 …;0
Neden super box biriminize iki gündür ulaşamıyorum @VodafoneHizmet telefonda bekletme süresi neden 10 dakikadan fazla sürer acaba @SuperYardim @Vodafone;0
Check out my Speedtest results! 0.7 Mbps down and 1.6 Mbps up. How do your speeds compare?  https://ttnet.speedtestcustom.com/result/ef005a50-72bb-11ea-84dc-35b6611462d3 … @Vodafone bu nedir ayda 140 lira öde keriz yerine koysunlar;0
"Eyy Vodafone.. @Vodafone @VodafoneHizmet 
25/03/2020 tarihinde kuzenimin hattına @isbankasi @IsBankasiDestek  cep uygulamasından TL yüklemesi yaptım. Bugün bu saat oldu yüklediğim TL hatta yansımadı.  Böyle kurumsallık böyle ihmal nasıl olabilir... uyuyayın uyumayın";0
@VodafoneHizmet @Vodafone Bayrampaşa'nın ortasında Vodafone çekmiyor. Evde 4 kişi telefonu KULLANAMIYORUZ! Talep açtığım halde düzelmedi ve geri dönüş olarak talep onayladı diyip kapattınız. Aynı talebi tekrar da açamıyorum çünkü çözüldü gözüküyor.  pic.twitter.com/dGgNTsSxcr;0
İnternete ne oluyor acaba twitter harici hiç bir şeye giremiyorum eşimde de aynı şekilde bu durum nedir acaba zaten canımız sıkılıyor bu ne rezillik @VodafoneHizmet @Vodafone;0
@Vodafone hızın ve çekim gücün fazla kalmamış anlaşılan. Yorulduysan bayrağı başkasına devret pic.twitter.com/SwGjg2Mkcm;0
"@Vodafone çekmiyorsun, çektiriyorsun. Malesef hayata bağlamıyorsun. 

#evdekal #HayatEveSığar #EvdeHayatVar  ama Vodafone'de yok.";0
#bizbizeyeteriz ancak 20. SMS’den Sonra Uyarı Aldık @Vodafone @VodafoneHizmet pic.twitter.com/TB57kMq02S;2
Aynen   yaziklar  olsun.depremde   hayrini  gormedik.simdi   reklam.  Icin para   harcayacaginiza   bedava   hizmet versenize.;0
Eskisehir Vodafone abone merkezinde faturasız hat talebim rızam dışında faturalı yapılmıştır ŞİKAYETÇİYİM;0
Yıllardır, kullandığım bir operatör, bunları duymak üzücü. ;1
yapmaları lazım.bunlara bağımlı olduk telefonlar yüzünden ne yazık ki.paraya tapan ikiyüzlü paragözler bunlar.insanlıktan anlamazlar.;0
Vodafone, insanı yormaktan başka bir şey yapmıyorsun.!!!;0
Evet sevgili @Vodafone supetonline 8mblik hızında aldığım İnterneti aylardır kullanamıyorum destek ekipleriniz 1 haftadır ayarlanacağını söylemesine rağmen son durum bu. Aldığım hızda kullanmayı geçtim normal 6 mb hızında bile kullanamıyorum, bunun için  #EvdekalEvdekaldemeyin!! pic.twitter.com/OIOA8WFIY6;0
Hani hala arayacaksınız 5 gün geçti Vodafone;0
"#Vodafone 
Yeter artık...
Taşınma vakti gelmişse yeni bir hatta
Mutluluğa giden bir gemi kalkar bu limandan";0
TÜRKİYE nin de içinde bulunduğu bu zorlu günlerde eğitimin internet ortamında yapılmaya başlanacağı ve başlandığı ilk günden beri internet bağlantım yok yıllardır Vodafone kullanıcısıyım ancak çözülemeyen sorun dan ötürü kınıyorum;2
@Vodafone @VodafoneTR @TurkTelekom mesaj yollayıp durmayın paramız yok paramız  ha sabır ve dua derseniz çok bu ay da ödemelerimizi böyle kabul edin artık..;0
birkaç gün önce Vodafone’e geçtim, her mobil veriyi kapatışımda bildirim veriyo amk telefonu daha yeni 2 saat uyuyum dedim tel açık kalmış şarzımı bitirmiş....bu kapanmıyor mu bileniniz varsa bi yardım etsin kurban olurum size.....;2
